customer_id,age,gender,subscription_length,membership_type,num_logins,num_complaints,num_classes_attended,avg_session_time,renewed_membership
549700,25,Female,7,6,2,3,18,67.7,0
354767,30,Female,9,3,28,0,17,32.3,0
603888,25,Female,13,3,1,3,9,116.0,1
633908,40,Female,58,6,27,1,4,36.4,0
221287,60,Female,3,1,22,4,0,84.9,1
155688,18,Male,35,6,35,2,16,39.2,1
182748,62,Male,33,6,48,0,16,55.6,1
317946,68,Male,21,6,5,4,0,46.7,0
587784,41,Male,31,6,10,4,0,79.8,1
769845,52,Female,52,6,37,0,8,109.8,1
724161,41,Male,34,1,33,1,3,87.2,1
456830,34,Female,32,12,16,2,8,89.8,0
482668,22,Male,57,6,2,0,13,111.8,1
947495,37,Male,35,6,43,4,14,97.4,1
490646,38,Male,15,1,45,4,15,107.9,1
753741,57,Female,56,12,33,0,15,67.5,1
742005,48,Female,32,3,21,4,12,107.9,1
471658,63,Male,6,1,28,0,13,88.1,0
306676,53,Female,45,6,28,0,8,42.2,1
601165,28,Male,21,3,4,2,8,33.5,0
928862,69,Male,33,1,9,0,3,52.0,0
504978,32,Male,32,3,9,4,9,64.1,1
160007,36,Female,52,1,8,3,2,105.4,0
611282,24,Male,19,1,20,2,8,96.7,1
328200,68,Male,33,3,12,4,18,116.0,1
186696,45,Male,28,12,9,4,15,80.3,0
423474,68,Female,31,3,37,2,15,97.3,0
687782,60,Male,21,3,10,2,16,54.8,1
147302,22,Female,54,12,3,4,17,91.2,1
498478,22,Male,34,3,45,3,9,93.6,1
334593,47,Female,15,12,30,1,18,106.4,1
238459,49,Male,14,12,48,4,14,78.3,1
147463,25,Male,19,12,33,2,14,88.4,1
307460,27,Female,43,6,41,0,10,48.3,1
972190,55,Female,15,1,34,0,7,96.3,1
475479,64,Male,6,6,38,2,15,105.5,1
394386,49,Female,52,1,38,2,9,83.4,1
966873,65,Male,9,6,32,1,8,40.4,1
793798,45,Male,37,12,7,2,14,58.2,1
295507,34,Male,20,6,31,0,4,72.8,1
408693,48,Female,34,1,32,3,19,90.9,1
780455,25,Male,38,6,7,2,1,58.8,0
734887,57,Female,26,3,45,1,15,105.6,1
765435,42,Male,18,3,13,3,17,63.5,1
351354,26,Female,28,12,33,1,15,33.9,0
378414,19,Female,55,6,7,3,4,101.5,0
995269,32,Male,51,6,41,2,0,88.0,1
529972,67,Female,9,1,6,0,18,102.2,1
235425,20,Male,32,1,12,3,9,61.4,1
351678,66,Male,59,6,20,4,12,31.6,0
466588,53,Male,53,1,46,1,10,36.6,1
931879,21,Male,56,3,31,3,14,40.1,1
455319,31,Male,59,3,10,1,1,102.5,0
545911,58,Female,6,12,13,0,5,57.1,0
784597,58,Male,14,3,10,1,10,119.8,1
564895,42,Female,28,1,1,1,14,98.3,1
806660,67,Female,58,1,33,4,8,84.1,1
409130,27,Male,24,1,43,1,11,118.5,1
700137,38,Female,13,1,46,3,3,58.5,0
610257,53,Male,43,6,16,1,13,44.9,0
994586,29,Female,12,6,13,2,2,96.4,0
508957,44,Female,51,6,24,1,16,55.0,1
676730,57,Female,19,6,47,2,12,116.5,1
821801,19,Male,21,3,26,1,7,118.9,1
775265,30,Female,27,1,7,1,11,113.4,0
145256,49,Male,58,3,16,3,11,115.0,0
676530,48,Female,19,1,4,2,11,85.4,0
583020,33,Female,24,6,11,2,1,92.3,0
451063,49,Female,26,3,37,4,9,38.5,1
109523,49,Female,45,1,17,1,8,98.7,0
491710,51,Male,28,6,25,1,0,48.2,0
577185,28,Male,46,12,30,3,3,105.6,0
435388,27,Female,56,1,36,4,13,116.5,1
903554,32,Female,18,12,5,4,15,49.1,1
166742,34,Male,44,1,40,3,17,37.0,1
154671,57,Male,36,6,14,2,1,73.6,0
186471,35,Male,42,3,41,0,5,101.2,1
351103,26,Male,29,1,48,3,2,99.4,0
298688,42,Female,17,12,25,2,19,92.7,0
479373,57,Female,4,6,11,4,18,103.9,1
138281,31,Male,44,1,40,3,12,45.7,1
929062,42,Male,45,12,46,0,16,88.7,1
186432,67,Male,59,1,13,1,13,84.5,1
856785,39,Male,29,12,0,3,10,43.8,0
377871,69,Male,4,1,16,0,15,67.3,1
995131,47,Male,10,3,32,0,10,106.7,1
866738,37,Female,25,3,28,3,17,117.5,1
861896,38,Female,31,3,44,2,1,89.9,0
252074,61,Female,3,3,30,3,7,113.0,1
478090,49,Male,47,6,7,4,13,41.9,1
208905,68,Male,2,3,29,0,1,117.8,0
536310,63,Male,57,1,12,0,12,33.0,1
669010,66,Female,25,6,15,1,9,77.5,0
250545,38,Male,49,1,1,0,7,56.2,1
412386,52,Male,6,12,44,1,6,103.3,0
153637,49,Female,26,3,17,0,12,49.6,1
445601,47,Male,8,1,34,0,18,31.0,1
535745,56,Female,35,1,44,3,14,67.3,1
334316,66,Female,27,1,18,3,1,35.8,1
703535,29,Male,25,12,12,4,4,56.1,0
169885,58,Female,18,12,3,2,18,87.9,1
948213,64,Male,54,12,18,4,0,56.5,1
110163,35,Female,1,1,49,0,6,52.1,0
197559,38,Male,48,12,24,4,17,44.0,1
202760,30,Female,39,3,37,3,0,42.2,1
600469,38,Male,3,12,30,0,0,77.3,0
502978,25,Female,55,12,35,0,6,91.3,1
232287,63,Female,4,1,3,4,16,70.7,0
267301,57,Female,41,1,38,1,5,41.1,1
734503,63,Male,37,1,6,2,19,88.3,0
962436,24,Male,51,1,15,4,11,80.1,0
873471,40,Female,15,3,47,4,19,64.3,1
721980,61,Male,8,1,4,2,14,59.7,1
950154,49,Female,38,6,46,0,12,46.5,1
591798,28,Male,50,6,22,0,11,43.2,1
380481,39,Female,19,1,35,1,1,60.5,1
536498,39,Male,56,1,31,4,17,33.7,1
636798,60,Female,47,3,23,2,3,69.3,0
144595,42,Female,26,6,24,4,9,84.1,1
648631,39,Female,39,12,44,3,10,114.7,1
250730,45,Female,10,3,27,4,5,86.3,0
671768,46,Male,38,12,18,4,5,86.2,0
567968,30,Female,14,1,6,3,8,63.7,0
407672,35,Male,49,6,43,3,19,42.0,0
749197,19,Male,41,12,40,2,12,70.2,1
121817,46,Female,19,6,16,0,4,83.9,0
779013,38,Male,30,12,1,1,5,95.2,0
627380,32,Male,5,3,15,3,3,104.3,0
675397,69,Male,55,1,38,0,5,53.0,1
343871,44,Female,31,6,17,2,17,51.7,1
377459,67,Male,7,3,38,4,12,80.9,0
482432,48,Male,19,6,0,2,2,80.9,0
681077,32,Female,31,12,2,2,9,49.6,0
192381,68,Female,52,12,20,3,3,82.9,0
960010,40,Male,58,1,29,1,14,61.1,0
463527,41,Female,39,12,10,3,11,87.5,0
374810,61,Male,24,1,21,4,14,56.2,1
989609,30,Male,34,1,46,3,9,83.3,1
784867,39,Male,57,3,24,4,11,99.1,0
593651,60,Female,23,1,2,3,7,118.2,0
225885,54,Male,48,3,29,1,2,112.0,0
123800,50,Female,45,6,23,0,6,75.3,1
529336,20,Female,40,12,44,1,17,74.0,1
280828,36,Male,6,12,35,3,2,69.4,1
585725,40,Female,38,12,22,2,14,32.5,1
913615,46,Female,41,1,7,0,1,44.9,1
499882,47,Female,36,3,3,2,14,35.3,1
306112,56,Female,27,3,49,1,12,92.7,1
411202,61,Female,11,3,38,0,19,67.2,1
770299,64,Male,5,1,42,3,9,35.7,1
145887,42,Female,57,12,30,2,7,92.2,1
355140,54,Male,17,12,28,3,15,88.0,0
555164,64,Male,52,3,35,4,15,94.8,0
108747,25,Male,7,1,12,0,1,84.0,1
870469,59,Male,27,12,40,2,8,44.5,1
712199,33,Male,47,1,8,1,7,35.5,1
515881,25,Male,57,6,20,1,10,103.5,1
480000,18,Female,15,6,2,1,0,49.4,0
270011,61,Female,46,1,24,1,10,78.8,1
721949,22,Female,13,6,24,2,17,73.7,0
377266,20,Male,11,12,11,4,14,112.9,1
236232,18,Female,60,3,28,1,8,79.7,1
982255,21,Female,45,1,10,1,8,82.2,1
807062,57,Female,26,6,10,1,0,58.8,0
332394,52,Male,22,3,48,4,6,116.3,0
461048,49,Female,28,12,25,0,11,85.1,1
800899,59,Male,24,12,13,1,9,30.4,1
826824,51,Female,29,1,15,1,18,80.0,0
428944,60,Male,9,3,9,1,15,62.7,0
913273,42,Male,42,12,30,0,5,32.9,0
687548,27,Male,4,1,30,1,10,68.8,1
896111,38,Female,49,6,35,0,18,99.6,1
401283,63,Female,46,3,9,0,18,75.3,1
147446,56,Male,56,12,25,3,17,87.6,1
797063,44,Female,18,6,19,3,14,87.6,1
552030,44,Male,43,3,43,1,15,90.4,1
449162,19,Male,16,3,8,2,13,64.9,0
564188,58,Female,33,3,14,3,7,63.3,0
612362,65,Female,29,12,8,3,7,30.4,1
574891,30,Female,39,3,6,2,1,43.9,0
633296,26,Male,60,6,25,4,5,115.6,0
567538,69,Male,10,12,23,1,12,105.8,1
703171,53,Female,9,3,11,4,12,54.8,1
303285,39,Male,59,6,19,4,11,66.1,1
614661,59,Female,31,12,13,0,1,114.6,1
802002,43,Male,28,3,21,0,19,52.5,1
411760,29,Female,60,1,15,1,11,77.9,1
923098,34,Female,57,1,28,2,16,32.0,1
884122,31,Male,3,3,31,0,5,85.8,1
287818,31,Female,54,1,18,3,6,113.7,1
685069,51,Female,55,12,34,1,5,109.6,1
140801,37,Male,14,3,42,4,3,75.2,1
343107,28,Female,58,6,31,1,8,88.5,1
563011,33,Male,25,1,19,0,4,81.3,0
855332,68,Female,15,3,39,2,9,36.0,0
440706,48,Male,2,12,19,4,14,44.3,1
834854,23,Female,24,3,7,2,7,116.7,0
659488,36,Female,14,6,34,1,3,53.0,1
411884,54,Female,48,6,41,2,4,64.6,1
977258,21,Female,7,3,12,2,6,75.8,0
267184,64,Male,36,3,40,1,5,118.1,1
347230,21,Male,50,3,5,4,12,92.1,0
276584,37,Male,24,3,46,2,18,86.7,1
674454,27,Male,27,12,15,2,9,77.2,1
381450,41,Male,37,3,4,1,14,93.1,0
713499,52,Male,38,12,44,3,2,89.8,0
963260,43,Male,30,3,33,2,17,111.3,1
849317,54,Female,27,12,5,0,13,78.8,0
514765,55,Female,39,6,32,4,2,67.9,1
520928,38,Female,15,1,14,2,10,102.6,0
655551,57,Female,26,3,14,1,9,102.0,1
606004,56,Male,1,3,13,0,16,45.3,1
296190,38,Male,56,6,38,1,12,51.3,0
646608,27,Male,4,1,4,2,1,116.3,0
198113,55,Female,29,6,25,0,12,70.0,1
390405,63,Male,57,6,47,4,18,76.8,1
669664,21,Female,1,3,16,4,4,57.9,1
981018,62,Male,43,3,42,4,15,73.3,1
480519,37,Male,50,6,46,3,9,96.9,1
234568,34,Male,46,3,15,1,11,73.4,1
153934,24,Male,22,3,34,2,19,58.3,0
324185,21,Female,11,3,37,0,12,38.6,1
403390,46,Female,10,1,22,1,15,113.5,1
258579,31,Male,59,1,12,2,0,108.4,0
460388,20,Female,17,3,32,3,8,101.2,1
145549,41,Male,36,6,28,2,15,92.5,1
976104,54,Male,56,1,45,1,18,76.4,1
868243,33,Male,47,6,33,2,14,110.8,0
969886,69,Male,26,12,33,0,17,101.3,1
909025,21,Female,48,12,26,3,11,103.4,1
514028,41,Male,21,3,14,0,13,57.9,1
296167,51,Male,13,6,49,3,2,68.1,0
643127,47,Female,9,6,8,3,3,93.6,0
925615,35,Male,11,12,25,2,5,63.4,0
846348,36,Female,11,1,2,0,15,74.5,0
786603,48,Male,6,6,35,3,12,88.2,0
518032,36,Male,1,6,46,3,11,69.4,0
160199,66,Male,54,1,4,2,11,101.4,0
940505,63,Male,6,3,19,1,1,40.5,0
124900,36,Male,13,12,19,1,12,94.6,1
346348,39,Male,22,6,4,4,2,43.1,1
527339,41,Female,56,3,9,4,12,114.4,1
710420,62,Male,31,3,15,3,1,58.3,0
238521,29,Female,22,3,24,1,18,101.6,1
206694,47,Female,37,1,43,3,8,76.9,1
400355,55,Male,47,3,24,0,19,38.2,1
164924,48,Female,27,6,29,1,0,82.4,0
914122,53,Male,50,3,13,1,12,112.1,1
860091,36,Female,52,3,21,1,1,44.2,1
862651,65,Male,14,3,42,4,14,58.9,1
210326,62,Female,47,12,27,2,18,69.5,1
485360,53,Female,58,6,29,2,15,54.8,1
923339,47,Male,5,12,18,4,10,114.9,0
422868,66,Female,58,12,37,4,14,64.0,0
472271,50,Male,36,3,41,4,5,89.2,1
834802,35,Male,32,3,19,2,13,50.2,1
193364,69,Male,34,3,34,3,5,49.8,1
582312,66,Male,7,1,21,4,18,45.8,0
185765,45,Male,42,6,14,3,4,69.1,1
583906,64,Female,48,1,10,3,10,78.0,1
710334,28,Female,10,6,33,0,3,31.0,1
881724,62,Female,50,3,23,2,8,105.0,1
350360,50,Male,17,6,5,3,8,76.1,0
840952,34,Female,30,6,16,2,16,44.1,0
761258,23,Female,21,12,27,2,7,36.1,1
573841,21,Female,60,6,49,0,14,35.7,1
584985,37,Female,13,6,30,2,8,53.2,0
260616,65,Female,1,12,35,3,4,74.9,0
837994,64,Male,1,1,8,1,3,107.4,0
548460,44,Male,47,6,9,3,19,111.3,1
404485,32,Female,33,1,20,3,17,104.9,0
236205,23,Male,38,1,33,2,8,59.6,1
322545,64,Male,25,3,30,3,2,57.6,1
954564,31,Female,26,6,28,1,8,118.9,0
834243,28,Female,13,12,42,2,8,91.3,1
206810,56,Male,59,12,42,4,3,57.4,0
521915,26,Female,28,3,10,3,6,59.6,1
455302,43,Male,33,12,32,3,6,69.1,1
920457,33,Male,37,6,45,0,7,86.0,1
374158,22,Female,41,1,0,4,0,110.8,0
644493,69,Male,30,1,20,4,8,47.8,1
399237,27,Male,57,12,22,1,11,37.6,0
850317,67,Male,49,12,8,4,5,66.5,0
670871,20,Female,48,12,0,0,12,52.1,1
411999,30,Female,8,1,20,1,4,81.8,0
712737,60,Female,49,6,21,4,18,92.9,0
676536,66,Female,47,6,3,1,0,58.0,0
151603,47,Male,56,6,0,4,17,91.7,0
842463,62,Female,1,6,9,4,7,60.9,1
766851,23,Female,12,6,14,4,7,87.1,1
587270,34,Female,5,3,35,3,14,87.0,0
606020,62,Female,24,12,28,4,18,55.0,1
705746,68,Male,6,6,45,3,9,87.2,1
581461,36,Male,25,3,4,2,15,64.3,1
284000,59,Male,1,6,28,0,10,60.3,0
203617,52,Female,25,12,46,1,11,56.0,1
429902,63,Female,1,6,46,1,15,61.1,0
359414,43,Male,32,6,26,2,15,100.8,1
798812,68,Female,42,6,24,4,19,52.1,1
334846,22,Female,42,12,15,0,2,91.4,1
713596,46,Male,3,1,15,2,8,111.1,1
126481,54,Male,49,12,35,2,7,61.5,1
984823,37,Female,19,1,24,1,9,32.7,1
628185,66,Female,60,3,40,3,12,32.2,1
777111,38,Female,43,3,0,3,17,42.6,0
984516,27,Male,29,6,4,4,12,39.9,0
180040,22,Male,50,6,40,4,12,97.3,0
544228,53,Male,2,6,19,2,14,56.5,1
786300,23,Male,9,12,4,4,12,88.7,0
850610,43,Female,56,6,35,3,15,33.8,1
456829,21,Male,17,1,28,0,7,56.6,1
651546,56,Male,60,3,47,1,18,51.1,1
579623,56,Female,46,3,33,3,9,54.9,1
979791,67,Female,36,3,47,4,11,47.2,1
949736,52,Female,17,1,17,1,13,85.6,1
758342,18,Male,49,6,1,1,5,89.6,0
718380,41,Female,12,1,15,2,8,43.4,0
482996,53,Female,60,1,28,4,6,96.7,1
949344,23,Male,20,12,32,2,5,52.5,0
230538,58,Male,50,12,15,1,0,55.5,1
183596,63,Female,3,3,34,2,13,104.6,1
449390,61,Male,43,1,46,4,5,111.1,1
877481,48,Female,57,3,42,3,11,104.2,1
516893,37,Female,50,1,41,0,16,43.3,1
735173,41,Male,4,3,16,3,4,119.9,0
109950,42,Female,17,3,3,1,10,90.5,0
122063,53,Male,50,6,48,3,4,76.0,1
861192,38,Male,37,3,3,2,11,115.9,0
743355,47,Male,46,12,24,4,2,103.6,1
796272,41,Female,42,1,32,3,8,92.3,1
910657,61,Male,15,3,13,3,5,105.5,1
665576,59,Male,33,1,23,4,1,64.7,0
416107,47,Female,16,3,10,2,1,91.6,0
130725,39,Female,11,12,24,0,11,47.2,0
331957,45,Female,55,6,27,3,7,118.9,1
644978,24,Female,20,6,6,1,1,83.0,1
778640,52,Male,38,1,48,2,8,103.3,1
413562,45,Male,24,3,35,2,15,66.7,1
948725,31,Male,54,12,9,3,14,98.3,0
379682,27,Female,16,1,48,4,13,64.9,1
760585,33,Female,30,6,35,3,19,83.1,1
893524,33,Male,34,1,30,3,3,100.0,0
474191,48,Female,1,1,18,4,3,40.5,0
483436,59,Female,24,3,17,1,10,62.1,0
287727,42,Male,24,12,48,4,17,79.0,0
129704,30,Male,9,6,5,3,4,60.1,0
268949,23,Female,22,6,27,0,1,57.8,1
937367,61,Female,12,12,6,4,14,55.3,0
306215,26,Female,17,3,37,1,10,50.5,0
737892,62,Male,25,12,11,4,16,106.4,0
672477,53,Male,28,12,40,4,15,113.1,1
752676,60,Male,15,3,49,2,14,93.0,1
642245,37,Male,30,3,33,2,2,32.7,0
207823,35,Male,51,6,24,3,19,100.8,1
649451,60,Female,27,6,16,3,14,77.9,1
656092,38,Female,22,3,32,4,18,98.2,1
276943,21,Female,10,1,22,0,12,69.4,1
117538,67,Male,58,6,8,3,15,33.7,0
170056,50,Male,31,3,5,4,11,91.4,1
546119,44,Male,27,3,1,4,16,70.0,1
817968,24,Female,12,1,37,4,15,108.7,0
486798,23,Male,46,12,8,4,8,96.4,1
673426,32,Male,31,3,2,4,5,62.4,1
341570,35,Female,32,1,15,2,18,95.2,1
653114,49,Male,32,1,24,1,12,74.6,1
309078,28,Female,41,6,23,1,7,47.9,1
440278,37,Male,59,3,46,4,11,67.8,1
961236,41,Male,45,6,28,3,8,50.0,1
899640,32,Female,35,12,43,0,3,30.4,1
273352,65,Female,53,12,39,4,12,52.2,1
807647,24,Female,46,6,25,0,1,48.9,1
789867,38,Female,21,6,37,2,2,30.4,0
493374,59,Female,10,3,34,1,4,100.6,0
839957,43,Female,16,3,22,2,17,36.9,1
217147,61,Male,7,3,3,3,13,70.4,0
737386,31,Male,4,12,41,3,1,67.6,0
450281,54,Female,27,6,13,4,14,46.3,0
792230,38,Male,52,1,46,3,7,117.0,1
545176,35,Female,55,6,38,3,15,84.3,1
655769,22,Male,25,1,6,2,2,103.2,1
285230,20,Female,31,3,7,0,19,74.7,0
421202,40,Male,11,3,41,1,19,95.1,0
424824,43,Male,48,6,18,3,4,117.3,0
987844,54,Male,20,1,1,3,3,61.4,0
218710,41,Male,36,12,46,2,11,75.4,1
950856,66,Male,54,3,0,1,18,76.3,0
698303,36,Female,54,3,41,2,14,119.3,1
113859,68,Female,55,6,37,0,12,51.0,1
693520,42,Female,17,6,12,2,4,90.8,0
668411,38,Male,45,12,41,1,11,42.4,1
288112,29,Female,11,6,43,1,18,113.4,0
949253,58,Male,30,12,23,3,1,83.1,1
678415,50,Male,35,1,31,0,6,107.3,1
744385,67,Male,41,12,29,4,4,110.6,0
522680,21,Female,38,1,5,3,19,80.1,0
900915,59,Male,22,3,37,2,10,91.4,1
300289,24,Female,53,6,32,2,17,92.9,1
280689,39,Female,43,3,43,1,17,71.4,0
872706,50,Male,48,12,22,1,6,69.1,1
128387,34,Male,51,12,9,1,9,46.8,0
610425,41,Female,27,12,45,4,19,64.6,1
392517,51,Female,37,1,14,4,13,119.2,0
473735,45,Female,46,3,22,3,19,54.3,1
360914,60,Female,49,3,35,4,19,98.6,0
507141,58,Female,35,12,0,1,10,35.3,0
658827,56,Female,4,6,7,3,1,72.1,0
284568,39,Male,16,3,2,3,12,35.3,1
320282,66,Female,16,6,13,0,12,72.8,1
941350,34,Female,21,3,16,4,8,32.5,1
352704,51,Female,26,12,33,2,16,85.2,1
202793,23,Female,57,12,46,2,14,82.8,1
172376,63,Male,36,3,5,0,15,101.8,1
334279,23,Male,19,1,4,1,9,82.5,0
482800,51,Female,58,1,45,0,19,113.3,1
837838,18,Female,17,3,40,1,11,100.5,1
366009,27,Female,45,12,39,4,4,41.9,1
955598,38,Male,26,3,28,4,19,53.9,1
251729,22,Male,22,6,34,3,16,32.4,1
342901,19,Male,55,12,17,3,9,64.8,1
958271,39,Male,58,1,39,3,5,75.9,1
118301,65,Male,56,1,47,3,19,115.1,1
228244,19,Male,28,3,29,2,5,77.0,1
918483,27,Female,1,6,14,3,11,100.3,1
280760,51,Male,44,12,14,3,18,54.1,1
204426,33,Male,36,1,15,3,1,43.8,0
238696,65,Female,43,3,32,1,12,103.0,1
165397,68,Male,37,3,9,3,19,52.3,0
136651,56,Female,2,12,18,0,10,108.4,1
892123,39,Male,17,3,36,3,14,45.3,1
573483,29,Female,40,3,49,3,12,106.6,1
924391,41,Female,38,3,2,2,2,99.6,0
601011,64,Female,21,1,35,3,13,85.0,1
938136,57,Female,9,1,3,1,7,106.5,0
212137,55,Female,13,6,10,4,8,59.8,1
755035,27,Male,11,12,40,3,14,44.9,0
463071,52,Male,16,12,32,3,17,44.1,1
943107,68,Female,16,12,27,3,7,54.3,0
416216,66,Female,59,12,31,2,10,70.2,1
565554,49,Female,2,3,15,4,4,108.8,1
705215,24,Male,42,12,8,2,14,38.1,0
156489,38,Female,44,6,10,2,14,112.4,0
806260,37,Female,8,12,5,2,6,113.3,0
748936,43,Female,43,12,48,1,17,95.5,1
572161,21,Female,42,3,26,4,11,111.0,0
256032,63,Male,13,3,11,1,11,99.3,0
467426,69,Female,57,3,21,1,3,77.5,1
350513,39,Female,17,6,39,4,10,84.1,1
184578,32,Male,39,3,47,1,5,86.5,1
398191,57,Female,24,12,36,4,9,41.4,0
459600,38,Female,3,6,20,3,14,47.4,0
721516,32,Male,30,1,32,2,0,77.1,1
412211,39,Male,52,3,16,1,16,40.4,0
198050,69,Male,13,6,28,4,2,116.8,1
463714,45,Female,19,1,39,0,10,75.6,1
472920,31,Female,7,3,9,1,17,64.2,1
255037,44,Male,9,1,17,1,9,44.2,0
835312,58,Male,19,3,46,4,8,67.5,1
233650,57,Male,45,6,12,0,6,57.2,1
579157,45,Female,54,3,26,0,10,37.9,1
853402,43,Female,40,3,9,3,7,117.0,0
913077,66,Male,22,6,31,1,1,53.8,1
661110,19,Female,18,6,40,2,4,92.1,0
516118,42,Male,23,12,44,1,8,38.2,1
271932,20,Female,2,12,2,2,0,112.2,0
272990,25,Female,50,6,21,2,16,83.2,0
583491,61,Female,50,3,26,4,9,89.1,1
278362,50,Female,11,1,2,1,7,100.4,0
558796,59,Male,31,6,32,4,17,84.5,1
771388,69,Female,33,1,1,3,9,36.4,0
310604,52,Female,14,12,10,2,8,68.7,1
158607,23,Male,16,12,45,0,3,53.6,1
631012,56,Female,11,6,9,2,1,73.8,0
739775,69,Male,33,6,38,3,18,66.4,1
847773,40,Male,7,3,32,2,9,104.4,1
468473,42,Female,31,12,6,4,16,52.2,0
295739,67,Female,48,12,14,1,2,48.1,0
951977,60,Male,46,6,25,0,18,116.2,1
847316,36,Male,47,1,10,4,18,115.5,0
363599,22,Male,14,3,37,1,18,119.4,1
952501,68,Female,28,6,26,0,18,81.2,1
652208,28,Male,53,1,38,3,14,40.2,1
471478,29,Male,43,3,6,2,17,109.2,1
134587,27,Male,16,1,0,0,16,43.1,1
469226,25,Female,19,3,9,3,9,44.0,1
590417,41,Male,17,3,20,1,13,47.4,1
843274,45,Female,59,3,14,0,18,88.8,1
935358,58,Female,26,12,29,3,17,39.6,1
884827,53,Male,6,6,29,1,10,100.0,1
978024,54,Female,43,12,7,4,10,35.2,1
976101,38,Male,49,12,23,2,11,39.9,0
914787,25,Female,9,3,18,3,7,69.1,0
571400,26,Female,50,6,2,4,15,64.1,0
346745,64,Male,17,6,14,1,7,119.1,1
158724,32,Male,31,6,35,0,13,117.0,1
722765,65,Male,12,6,5,2,17,47.1,0
981809,63,Female,23,3,41,1,3,115.2,1
986058,57,Female,54,6,49,3,16,92.3,1
711568,35,Male,54,1,47,2,12,66.8,0
710055,59,Male,5,1,17,4,4,96.6,0
848216,37,Female,43,12,37,2,2,111.0,0
795370,23,Female,36,3,18,4,8,46.2,1
601121,29,Female,59,12,48,1,19,47.6,1
369484,19,Male,36,12,49,0,17,66.8,1
722609,24,Female,3,6,29,2,19,45.2,1
137731,33,Male,58,1,12,0,18,62.4,1
422961,20,Female,24,1,38,0,18,88.1,1
155009,62,Female,55,6,11,2,15,103.2,1
526067,20,Male,57,6,33,2,0,57.2,0
474617,44,Male,17,3,11,0,4,55.4,0
277058,67,Male,39,1,43,3,14,100.2,1
202238,60,Female,26,12,23,3,11,64.3,1
272260,57,Female,4,12,3,2,0,103.7,0
466795,55,Female,55,3,35,0,13,119.4,1
471099,50,Male,45,1,49,0,17,118.2,1
728841,45,Female,12,6,47,1,17,89.6,0
851801,18,Male,1,12,13,0,5,63.8,0
565577,25,Male,21,1,16,3,0,35.9,0
305336,54,Male,19,1,48,1,16,96.4,1
192027,49,Female,21,1,2,3,17,118.0,1
322578,65,Female,52,6,37,4,14,36.1,1
591987,60,Male,18,12,22,2,11,30.6,1
481151,54,Female,43,6,12,4,12,104.9,1
943220,21,Male,52,1,8,2,19,39.2,0
841967,47,Male,3,1,20,3,1,37.3,0
541482,23,Female,49,12,40,3,3,111.9,1
377911,63,Male,44,12,7,4,2,37.2,0
422831,36,Male,32,6,16,2,18,40.3,1
157770,49,Female,10,6,15,2,7,81.3,1
323356,26,Male,40,6,15,1,11,98.1,1
195139,29,Male,15,1,27,0,11,66.0,1
913147,28,Male,5,12,15,1,9,67.9,1
780559,63,Male,4,3,45,3,0,86.9,0
411647,33,Male,58,12,45,4,4,75.5,0
611512,18,Male,28,12,13,2,19,31.7,1
244789,62,Male,53,12,45,1,10,40.2,1
471015,38,Female,52,3,43,4,8,82.3,1
466182,47,Female,51,6,37,4,13,101.4,0
540638,30,Male,53,3,19,0,2,98.7,1
323391,51,Male,4,12,44,2,4,96.6,0
598689,21,Female,15,12,47,4,8,99.4,1
665142,45,Female,17,1,40,2,17,34.0,1
923656,55,Female,44,12,33,1,5,110.6,0
400159,48,Female,3,3,28,4,6,110.0,0
318961,44,Female,10,3,2,4,15,77.9,0
485339,22,Male,47,3,9,1,7,52.4,0
482509,42,Female,42,6,19,2,9,83.3,1
698400,20,Female,56,1,1,2,4,80.2,0
900356,50,Female,23,6,26,4,10,50.1,0
307360,21,Male,18,3,31,1,12,84.3,0
324733,42,Male,1,6,9,3,19,101.8,1
453700,37,Male,35,1,39,2,1,102.5,0
981322,51,Male,53,1,16,3,13,35.4,0
355956,43,Male,58,1,32,4,8,47.7,0
541836,22,Male,31,1,5,3,9,90.1,0
511561,52,Female,59,3,38,3,9,107.4,1
572890,45,Male,44,12,46,2,9,76.9,1
175053,46,Male,1,3,17,4,18,93.7,1
354876,26,Female,3,3,8,3,10,31.9,1
588953,69,Male,3,3,7,2,10,84.8,0
442820,55,Female,37,3,24,3,2,116.6,1
791960,67,Female,19,6,30,2,18,89.5,1
583787,23,Male,29,1,41,4,0,113.0,0
121599,36,Female,25,12,3,1,11,80.9,1
439710,61,Female,33,12,19,2,14,105.9,0
619189,28,Female,36,12,27,2,13,41.2,1
909398,19,Female,29,3,39,3,2,41.1,1
751006,64,Male,58,1,0,4,19,40.8,1
710778,61,Female,26,1,39,0,12,74.0,1
823485,61,Male,4,12,43,0,17,59.7,0
128547,26,Female,49,12,22,1,15,94.7,0
984304,38,Female,14,3,46,4,5,111.2,0
373736,41,Female,50,12,12,2,9,85.7,1
850666,51,Male,27,3,15,0,16,49.2,1
359266,39,Male,33,12,25,1,16,113.8,0
379969,20,Male,22,1,30,4,7,77.5,0
762212,29,Female,48,1,49,1,3,94.8,1
244861,45,Female,3,1,0,0,14,110.1,0
583008,47,Female,23,6,16,3,0,119.1,1
157283,43,Female,21,12,15,3,6,75.5,0
586903,65,Male,41,6,36,4,9,102.7,1
864824,38,Female,23,1,9,1,6,81.0,1
